Level,Date and Time,Source,Event ID,Task Category
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e990-6759-5a01-000000000900}
TargetProcessId: 4540
TargetImage: C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e98e-6759-5801-000000000900}
TargetProcessId: 268
TargetImage: C:\Windows\system32\svchost.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e982-6759-4801-000000000900}
TargetProcessId: 6192
TargetImage: C:\Windows\Explorer.EXE
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e97f-6759-4101-000000000900}
TargetProcessId: 620
TargetImage: C:\Windows\system32\taskhostw.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e97f-6759-3c01-000000000900}
TargetProcessId: 2600
TargetImage: C:\Windows\system32\svchost.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e97f-6759-3b01-000000000900}
TargetProcessId: 2244
TargetImage: C:\Windows\system32\svchost.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:55,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:36:55.626
SourceProcessGUID: {cc4d60af-e9a1-6759-7701-000000000900}
SourceProcessId: 8748
SourceThreadId: 6052
SourceImage: C:\Users\xxx\AppData\Local\Microsoft\OneDrive\OneDrive.exe
TargetProcessGUID: {cc4d60af-e97f-6759-3a01-000000000900}
TargetProcessId: 1164
TargetImage: C:\Windows\system32\sihost.exe
GrantedAccess: 0x101411
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\System32\KERNELBASE.dll+338ae|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+5f08c1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a6c6|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a437|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncClient.dll+8a326|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncEvents.dll+edb1|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+d635|C:\Users\xxx\AppData\Local\Microsoft\OneDrive\24.226.1110.0004\FileSyncHost.DLL+fe05|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:36:35,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:35.033
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:35,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:35.001
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:35,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.997
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.938
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.907
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.891
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.845
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.829
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.813
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.751
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.720
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.720
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.688
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.657
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.657
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.626
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.579
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:36:34,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:36:34.579
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:47,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1574.010,technique_name=Services File Permissions Weakness
UtcTime: 2025-01-04 11:35:47.095
ProcessGuid: {cc4d60af-cee0-6759-2100-000000000900}
ProcessId: 1492
Image: C:\Windows\system32\svchost.exe
TargetFilename: C:\Windows\Prefetch\Layout.ini
CreationUtcTime: 2024-10-04 17:18:09.332
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:45,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:35:45.501
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:45,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:35:45.470
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:45,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:35:45.470
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:45,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:35:45.376
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:45,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:35:45.298
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work\Index
Details: DWORD (0x00000003)
User: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:35:45,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: technique_id=T1053,technique_name=Scheduled Task
EventType: SetValue
UtcTime: 2025-01-04 11:35:45.298
ProcessGuid: {cc4d60af-cee0-6759-2800-000000000900}
ProcessId: 1748
Image: C:\Windows\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Schedule\TaskCache\Tree\Microsoft\Windows\UpdateOrchestrator\SD
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
